subscribeId,mode,expected(ms),actual(ms),delay(ms)
727,PUBSUB,1745555685049,1745555685169,120
327,PUBSUB,1745555684995,1745555685169,174
359,PUBSUB,1745555685000,1745555685170,170
299,PUBSUB,1745555684991,1745555685170,179
722,PUBSUB,1745555685048,1745555685170,122
513,PUBSUB,1745555685020,1745555685170,150
139,PUBSUB,1745555684961,1745555685170,209
301,PUBSUB,1745555684991,1745555685170,179
949,PUBSUB,1745555685076,1745555685170,94
357,PUBSUB,1745555684999,1745555685170,171
15,PUBSUB,1745555684919,1745555685170,251
697,PUBSUB,1745555685044,1745555685170,126
764,PUBSUB,1745555685053,1745555685170,117
190,PUBSUB,1745555684972,1745555685171,199
46,PUBSUB,1745555684933,1745555685171,238
712,PUBSUB,1745555685047,1745555685171,124
698,PUBSUB,1745555685045,1745555685171,126
123,PUBSUB,1745555684957,1745555685171,214
188,PUBSUB,1745555684972,1745555685171,199
387,PUBSUB,1745555685003,1745555685171,168
959,PUBSUB,1745555685077,1745555685171,94
177,PUBSUB,1745555684970,1745555685171,201
673,PUBSUB,1745555685041,1745555685172,131
604,PUBSUB,1745555685032,1745555685172,140
947,PUBSUB,1745555685076,1745555685172,96
872,PUBSUB,1745555685067,1745555685172,105
371,PUBSUB,1745555685001,1745555685172,171
234,PUBSUB,1745555684982,1745555685172,190
158,PUBSUB,1745555684965,1745555685172,207
292,PUBSUB,1745555684990,1745555685172,182
909,PUBSUB,1745555685071,1745555685172,101
679,PUBSUB,1745555685042,1745555685172,130
39,PUBSUB,1745555684930,1745555685173,243
192,PUBSUB,1745555684973,1745555685173,200
739,PUBSUB,1745555685050,1745555685173,123
109,PUBSUB,1745555684953,1745555685173,220
352,PUBSUB,1745555684999,1745555685173,174
945,PUBSUB,1745555685076,1745555685173,97
354,PUBSUB,1745555684999,1745555685173,174
585,PUBSUB,1745555685029,1745555685173,144
311,PUBSUB,1745555684993,1745555685173,180
171,PUBSUB,1745555684969,1745555685173,204
285,PUBSUB,1745555684989,1745555685173,184
564,PUBSUB,1745555685026,1745555685174,148
542,PUBSUB,1745555685023,1745555685174,151
849,PUBSUB,1745555685064,1745555685174,110
31,PUBSUB,1745555684926,1745555685174,248
883,PUBSUB,1745555685068,1745555685174,106
335,PUBSUB,1745555684996,1745555685174,178
225,PUBSUB,1745555684981,1745555685174,193
87,PUBSUB,1745555684946,1745555685174,228
762,PUBSUB,1745555685053,1745555685174,121
770,PUBSUB,1745555685054,1745555685174,120
774,PUBSUB,1745555685054,1745555685174,120
323,PUBSUB,1745555684995,1745555685174,179
622,PUBSUB,1745555685034,1745555685174,140
180,PUBSUB,1745555684971,1745555685174,203
573,PUBSUB,1745555685028,1745555685174,146
262,PUBSUB,1745555684987,1745555685175,188
579,PUBSUB,1745555685029,1745555685175,146
282,PUBSUB,1745555684989,1745555685175,186
886,PUBSUB,1745555685068,1745555685175,107
581,PUBSUB,1745555685029,1745555685175,146
466,PUBSUB,1745555685013,1745555685175,162
36,PUBSUB,1745555684929,1745555685175,246
796,PUBSUB,1745555685057,1745555685175,118
20,PUBSUB,1745555684921,1745555685175,254
201,PUBSUB,1745555684976,1745555685175,199
584,PUBSUB,1745555685029,1745555685176,147
850,PUBSUB,1745555685064,1745555685176,112
749,PUBSUB,1745555685051,1745555685176,125
279,PUBSUB,1745555684989,1745555685176,187
950,PUBSUB,1745555685076,1745555685176,100
508,PUBSUB,1745555685019,1745555685176,157
922,PUBSUB,1745555685073,1745555685176,103
568,PUBSUB,1745555685027,1745555685176,149
422,PUBSUB,1745555685007,1745555685176,169
168,PUBSUB,1745555684968,1745555685176,208
521,PUBSUB,1745555685021,1745555685176,155
137,PUBSUB,1745555684961,1745555685176,215
216,PUBSUB,1745555684979,1745555685176,197
804,PUBSUB,1745555685058,1745555685176,118
704,PUBSUB,1745555685045,1745555685176,131
267,PUBSUB,1745555684987,1745555685176,189
812,PUBSUB,1745555685059,1745555685177,118
220,PUBSUB,1745555684980,1745555685177,197
274,PUBSUB,1745555684988,1745555685177,189
507,PUBSUB,1745555685019,1745555685177,158
641,PUBSUB,1745555685037,1745555685177,140
410,PUBSUB,1745555685006,1745555685177,171
567,PUBSUB,1745555685027,1745555685178,151
593,PUBSUB,1745555685030,1745555685178,148
444,PUBSUB,1745555685010,1745555685178,168
539,PUBSUB,1745555685023,1745555685178,155
994,PUBSUB,1745555685082,1745555685178,96
104,PUBSUB,1745555684951,1745555685178,227
514,PUBSUB,1745555685020,1745555685178,158
47,PUBSUB,1745555684933,1745555685178,245
159,PUBSUB,1745555684965,1745555685178,213
74,PUBSUB,1745555684942,1745555685178,236
705,PUBSUB,1745555685046,1745555685179,133
138,PUBSUB,1745555684961,1745555685179,218
700,PUBSUB,1745555685045,1745555685179,134
318,PUBSUB,1745555684994,1745555685179,185
11,PUBSUB,1745555684917,1745555685179,262
780,PUBSUB,1745555685055,1745555685179,124
634,PUBSUB,1745555685036,1745555685179,143
499,PUBSUB,1745555685018,1745555685179,161
108,PUBSUB,1745555684952,1745555685179,227
153,PUBSUB,1745555684964,1745555685179,215
627,PUBSUB,1745555685035,1745555685179,144
885,PUBSUB,1745555685068,1745555685179,111
10,PUBSUB,1745555684916,1745555685180,264
917,PUBSUB,1745555685072,1745555685180,108
827,PUBSUB,1745555685061,1745555685180,119
300,PUBSUB,1745555684991,1745555685180,189
228,PUBSUB,1745555684981,1745555685180,199
283,PUBSUB,1745555684989,1745555685180,191
173,PUBSUB,1745555684969,1745555685180,211
212,PUBSUB,1745555684978,1745555685180,202
878,PUBSUB,1745555685068,1745555685181,113
611,PUBSUB,1745555685033,1745555685181,148
606,PUBSUB,1745555685032,1745555685181,149
771,PUBSUB,1745555685054,1745555685181,127
438,PUBSUB,1745555685009,1745555685181,172
871,PUBSUB,1745555685067,1745555685181,114
552,PUBSUB,1745555685025,1745555685181,156
869,PUBSUB,1745555685067,1745555685181,114
480,PUBSUB,1745555685015,1745555685181,166
364,PUBSUB,1745555685000,1745555685181,181
516,PUBSUB,1745555685020,1745555685181,161
72,PUBSUB,1745555684942,1745555685182,240
1,PUBSUB,1745555684907,1745555685182,275
858,PUBSUB,1745555685065,1745555685182,117
643,PUBSUB,1745555685037,1745555685182,145
756,PUBSUB,1745555685052,1745555685182,130
257,PUBSUB,1745555684986,1745555685182,196
490,PUBSUB,1745555685017,1745555685182,165
505,PUBSUB,1745555685018,1745555685182,164
879,PUBSUB,1745555685068,1745555685182,114
448,PUBSUB,1745555685010,1745555685182,172
821,PUBSUB,1745555685060,1745555685182,122
982,PUBSUB,1745555685080,1745555685182,102
980,PUBSUB,1745555685080,1745555685183,103
816,PUBSUB,1745555685060,1745555685183,123
645,PUBSUB,1745555685038,1745555685183,145
289,PUBSUB,1745555684990,1745555685183,193
51,PUBSUB,1745555684934,1745555685183,249
346,PUBSUB,1745555684998,1745555685183,185
918,PUBSUB,1745555685072,1745555685183,111
202,PUBSUB,1745555684976,1745555685183,207
692,PUBSUB,1745555685044,1745555685183,139
184,PUBSUB,1745555684971,1745555685183,212
859,PUBSUB,1745555685065,1745555685184,119
851,PUBSUB,1745555685064,1745555685184,120
232,PUBSUB,1745555684982,1745555685184,202
369,PUBSUB,1745555685001,1745555685184,183
18,PUBSUB,1745555684920,1745555685184,264
823,PUBSUB,1745555685061,1745555685184,123
726,PUBSUB,1745555685048,1745555685184,136
57,PUBSUB,1745555684937,1745555685184,247
661,PUBSUB,1745555685039,1745555685184,145
728,PUBSUB,1745555685049,1745555685185,136
601,PUBSUB,1745555685031,1745555685185,154
221,PUBSUB,1745555684980,1745555685185,205
833,PUBSUB,1745555685062,1745555685185,123
101,PUBSUB,1745555684950,1745555685185,235
295,PUBSUB,1745555684991,1745555685185,194
148,PUBSUB,1745555684963,1745555685185,222
813,PUBSUB,1745555685059,1745555685185,126
983,PUBSUB,1745555685080,1745555685185,105
993,PUBSUB,1745555685082,1745555685185,103
476,PUBSUB,1745555685015,1745555685185,170
204,PUBSUB,1745555684977,1745555685186,209
68,PUBSUB,1745555684941,1745555685186,245
806,PUBSUB,1745555685059,1745555685186,127
672,PUBSUB,1745555685041,1745555685186,145
565,PUBSUB,1745555685026,1745555685186,160
14,PUBSUB,1745555684918,1745555685186,268
242,PUBSUB,1745555684984,1745555685186,202
618,PUBSUB,1745555685034,1745555685187,153
440,PUBSUB,1745555685009,1745555685187,178
445,PUBSUB,1745555685010,1745555685187,177
965,PUBSUB,1745555685078,1745555685187,109
404,PUBSUB,1745555685005,1745555685187,182
363,PUBSUB,1745555685000,1745555685187,187
613,PUBSUB,1745555685033,1745555685187,154
166,PUBSUB,1745555684967,1745555685187,220
741,PUBSUB,1745555685050,1745555685187,137
953,PUBSUB,1745555685077,1745555685188,111
252,PUBSUB,1745555684985,1745555685188,203
934,PUBSUB,1745555685074,1745555685188,114
893,PUBSUB,1745555685069,1745555685188,119
280,PUBSUB,1745555684989,1745555685188,199
439,PUBSUB,1745555685009,1745555685188,179
52,PUBSUB,1745555684935,1745555685189,254
664,PUBSUB,1745555685040,1745555685189,149
258,PUBSUB,1745555684986,1745555685189,203
121,PUBSUB,1745555684956,1745555685189,233
421,PUBSUB,1745555685007,1745555685189,182
381,PUBSUB,1745555685002,1745555685189,187
894,PUBSUB,1745555685070,1745555685190,120
687,PUBSUB,1745555685043,1745555685190,147
831,PUBSUB,1745555685062,1745555685190,128
877,PUBSUB,1745555685068,1745555685190,122
355,PUBSUB,1745555684999,1745555685190,191
169,PUBSUB,1745555684968,1745555685190,222
62,PUBSUB,1745555684938,1745555685190,252
213,PUBSUB,1745555684979,1745555685190,211
195,PUBSUB,1745555684974,1745555685190,216
233,PUBSUB,1745555684982,1745555685190,208
427,PUBSUB,1745555685008,1745555685190,182
930,PUBSUB,1745555685074,1745555685191,117
44,PUBSUB,1745555684932,1745555685191,259
588,PUBSUB,1745555685030,1745555685191,161
527,PUBSUB,1745555685021,1745555685191,170
892,PUBSUB,1745555685069,1745555685301,232
336,PUBSUB,1745555684997,1745555685302,305
605,PUBSUB,1745555685032,1745555685302,270
333,PUBSUB,1745555684996,1745555685302,306
985,PUBSUB,1745555685081,1745555685302,221
533,PUBSUB,1745555685022,1745555685302,280
644,PUBSUB,1745555685037,1745555685302,265
881,PUBSUB,1745555685068,1745555685302,234
42,PUBSUB,1745555684931,1745555685302,371
468,PUBSUB,1745555685014,1745555685302,288
999,PUBSUB,1745555685082,1745555685302,220
326,PUBSUB,1745555684995,1745555685302,307
